"Id_beroep";"Id_verb";"Beroep_letterlijk";"Beroep_vertaling";"Beroep_cat";"Gevangenis"
19004;18947;"cordonnier";"Schoenmaker";;"Gent"
19005;18948;"terrassier";"Grondwerker";;"Gent"
19006;18949;"ouvrier peintre";"Arbeider-schilder";;"Gent"
19007;18950;"ouvrier plombier";"Arbeider-Loodgieter";;"Gent"
19008;18951;"soldat";"Soldaat";;"Gent"
19009;18952;"cabaretiere";"Herbergier";;"Gent"
19010;18953;"aide macon";"Metsershulp";;"Gent"
19011;18954;"journaliere";"Dagloner";;"Gent"
19012;18955;"marchand de volailles";"Handelaar in gevogelte";;"Gent"
19013;18956;"tisserand";"Wever";;"Gent"
19014;18957;"chiffonnier";"Voddenman";;"Gent"
19015;18958;"forgeron";"Smid";;"Gent"
19016;18959;"ouvrier agricole";"Landbouwwerker";;"Gent"
19017;18960;"journalier";"Dagloner";;"Gent"
19018;18961;"journalier";"Dagloner";;"Gent"
19019;18962;"colporteur";"Straatventer";;"Gent"
19020;18963;"menagere";"Huisvrouw";;"Gent"
19021;18965;"ouvrier voiturier";"Arbeider-voerman";;"Gent"
19022;18966;"charpentier";"Timmerman";;"Gent"
19023;18967;"journaliere";"Dagloner";;"Gent"
19024;18968;"meunier";"Molenaar";;"Gent"
19025;18969;"Cabaretiere";"Herbergier";;"Gent"
19026;18970;"menagere";"Huisvrouw";;"Gent"
19027;18971;"cultivateur";"Landbouwer";;"Gent"
19028;18972;"cultivateur";"Landbouwer";;"Gent"
19029;18973;"tisserand";"Wever";;"Gent"
19030;18974;"menagere";"Huisvrouw";;"Gent"
19031;18975;"ouvrier agricole";"Landbouwwerker";;"Gent"
19032;18976;"journalier";"Dagloner";;"Gent"
19033;18977;"journalier";"Dagloner";;"Gent"
19034;18978;"Journalier";"Dagloner";;"Gent"
19035;18979;"ouvrier macon";"Metser-arbeider";;"Gent"
19036;18980;"menagere";"Huisvrouw";;"Gent"
19037;18981;"journaliere";"Dagloner";;"Gent"
19038;18982;"ouvrier peintre";"Arbeider-schilder";;"Gent"
19039;18983;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19040;18984;"tisserand";"Wever";;"Gent"
19041;18985;"voiturier";"Voerman";;"Gent"
19042;18986;"journalier";"Dagloner";;"Gent"
19043;18987;"cultivateur";"Landbouwer";;"Gent"
19044;18988;"macon";"Metser";;"Gent"
19045;18989;"cordonnier";"Schoenmaker";;"Gent"
19046;18990;"ebeniste";"Meubelmaker";;"Gent"
19047;18991;"terrassier";"Grondwerker";;"Gent"
19048;18992;"cultivateur";"Landbouwer";;"Gent"
19049;18993;"forgeron";"Smid";;"Gent"
19050;18994;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19051;18996;"colporteur";"Straatventer";;"Gent"
19052;18997;"ouvrier macon";"Metser-arbeider";;"Gent"
19053;18998;"garcon brasseur";"Brouwersknecht";;"Gent"
19054;18999;"cordonnier";"Schoenmaker";;"Gent"
19055;19000;"ouvrier voiturier";"Arbeider-voerman";;"Gent"
19056;19001;"ouvrier agricole";"Landbouwwerker";;"Gent"
19057;19002;"Servante";"Dienstmeisje";;"Gent"
19058;19003;"journalier";"Dagloner";;"Gent"
19059;19004;"cordonnier";"Schoenmaker";;"Gent"
19060;19005;"menagere";"Huisvrouw";;"Gent"
19061;19006;"journalier";"Dagloner";;"Gent"
19062;19007;"ouvrier macon";"Metser-arbeider";;"Gent"
19063;19008;"ouvrier forgeron";"Arbeider in de smederij";;"Gent"
19064;19009;"journalier";"Dagloner";;"Gent"
19065;19010;"journalier";"Dagloner";;"Gent"
19066;19011;"journalier";"Dagloner";;"Gent"
19067;19012;"pontonnier";"Brugwachter";;"Gent"
19068;19013;"debardeur";"Havenarbeider";;"Gent"
19069;19014;"tisserand";"Wever";;"Gent"
19070;19015;"tourneur en fer";"Ijzerdraaier";;"Gent"
19071;19016;"garcon brasseur";"Brouwersknecht";;"Gent"
19072;19017;"terrassier";"Grondwerker";;"Gent"
19073;19018;"cocher";"Voerman";;"Gent"
19074;19019;"tailleur";"Kleermaker";;"Gent"
19075;19020;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19076;19021;"journalier";"Dagloner";;"Gent"
19077;19022;"ouvrier macon";"Metser-arbeider";;"Gent"
19078;19023;"prostituee";"Prostituee";;"Gent"
19079;19024;"ouvrier macon";"Metser-arbeider";;"Gent"
19080;19025;"ouvrier macon";"Metser-arbeider";;"Gent"
19081;19026;"garcon boucher";"Slagersknecht";;"Gent"
19082;19027;"voiturier";"Voerman";;"Gent"
19083;19028;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19084;19029;"menagere";"Huisvrouw";;"Gent"
19085;19030;"tisserand";"Wever";;"Gent"
19086;19031;"tisserand";"Wever";;"Gent"
19087;19032;"cultivateur";"Landbouwer";;"Gent"
19088;19033;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19089;19034;"joueur d'orgue";"Organist";;"Gent"
19090;19035;"tisserenad";"Wever";;"Gent"
19091;19036;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19092;19037;"ouvrier agricole";"Landbouwwerker";;"Gent"
19093;19038;"aide macon";"Metsershulp";;"Gent"
19094;19039;"charpentier";"Timmerman";;"Gent"
19095;19040;"brasseur";"Brouwer";;"Gent"
19096;19041;"journalier";"Dagloner";;"Gent"
19097;19042;"tisserand";"Wever";;"Gent"
19098;19043;"journalier";"Dagloner";;"Gent"
19099;19044;"ouvrier macon";"Metser-arbeider";;"Gent"
19100;19045;"menagere";"Huisvrouw";;"Gent"
19101;19046;"journalier";"Dagloner";;"Gent"
19102;19047;"ouvrier agricole";"Landbouwwerker";;"Gent"
19103;19048;"journalier";"Dagloner";;"Gent"
19104;19049;"sabotier";"Klompenmaker";;"Gent"
19105;19050;"journalier";"Dagloner";;"Gent"
19106;19051;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19107;19052;"ouvrier macon";"Metser-arbeider";;"Gent"
19108;19053;"journalier";"Dagloner";;"Gent"
19109;19054;"botelier";"Binneschipper";;"Gent"
19110;19055;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19111;19056;"ouvriere fabrique";"Fabrieksarbeidster";;"Gent"
19112;19057;"ouvrier agricole";"Landbouwwerker";;"Gent"
19113;19058;"ouvrier agricole";"Landbouwwerker";;"Gent"
19114;19059;"equarisseur";"Slachter";;"Gent"
19115;19060;"forgeron";"Smid";;"Gent"
19116;19061;"couturiere";"Naaister";;"Gent"
19117;19062;"ouvrier agricole";"Landbouwwerker";;"Gent"
19118;19063;"ouvrier agricole";"Landbouwwerker";;"Gent"
19119;19064;"colporteur";"Straatventer";;"Gent"
19120;19065;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19121;19066;"tisserand";"Wever";;"Gent"
19122;19067;"journaliere";"Dagloner";;"Gent"
19123;19068;"journalier";"Dagloner";;"Gent"
19124;19069;"cabaretier";"Herbergier";;"Gent"
19125;19070;"ouvrier forgeron";"Arbeider in de smederij";;"Gent"
19126;19071;"Charpentier";"Timmerman";;"Gent"
19127;19072;"ouvrier agricole";"Landbouwwerker";;"Gent"
19128;19073;"Sabotier";"Klompenmaker";;"Gent"
19129;19074;"ouvrier agricole";"Landbouwwerker";;"Gent"
19130;19075;"bucheron";"Houthakker";;"Gent"
19131;19076;"debardeur";"Havenarbeider";;"Gent"
19132;19077;"journalier";"Dagloner";;"Gent"
19133;19078;"journalier";"Dagloner";;"Gent"
19134;19079;"relieur";"Boekbinder";;"Gent"
19135;19080;"journalier";"Dagloner";;"Gent"
19136;19081;"manoeuvre";"Ongeschoold werker";;"Gent"
19137;19082;"ouvrier ferme";"Landbouwwerker";;"Gent"
19138;19083;"sabotier";"Klompenmaker";;"Gent"
19139;19084;"ouvrier agricole";"Landbouwwerker";;"Gent"
19140;19085;"menagere";"Huisvrouw";;"Gent"
19141;19086;"ouvrier agricole";"Landbouwwerker";;"Gent"
19142;19087;"garde champetre";"Politieagent";;"Gent"
19143;19088;"botelier";"Binneschipper";;"Gent"
19144;19089;"colporteur";"Straatventer";;"Gent"
19145;19090;"marchand ambulant";"Marskramer";;"Gent"
19146;19091;"jardinier";"Tuinman";;"Gent"
19147;19092;"equarisseur";"Slachter";;"Gent"
19148;19093;"charpentier";"Timmerman";;"Gent"
19149;19094;"ouvrier agricole";"Landbouwwerker";;"Gent"
19150;19095;"ouvrier agricole";"Landbouwwerker";;"Gent"
19151;19096;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19152;19097;"journalier";"Dagloner";;"Gent"
19153;19098;"ouvrier macon";"Metser-arbeider";;"Gent"
19154;19099;"ouvrier agricole";"Landbouwwerker";;"Gent"
19155;19100;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19156;19101;"journalier";"Dagloner";;"Gent"
19157;19102;"ouvriere fabrique";"Fabrieksarbeidster";;"Gent"
19158;19103;"cordonnier";"Schoenmaker";;"Gent"
19159;19104;"journalier";"Dagloner";;"Gent"
19160;19105;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19161;19106;"journalier";"Dagloner";;"Gent"
19162;19107;"colporteur";"Straatventer";;"Gent"
19163;19109;"journalier";"Dagloner";;"Gent"
19164;19110;"menagere";"Huisvrouw";;"Gent"
19165;19111;"ouvrier macon";"Metser-arbeider";;"Gent"
19166;19112;"ouvrier voiturier";"Arbeider-voerman";;"Gent"
19167;19113;"ouvrier agricole";"Landbouwwerker";;"Gent"
19168;19114;"journalier";"Dagloner";;"Gent"
19169;19115;"journalier";"Dagloner";;"Gent"
19170;19116;"journaliere";"Dagloner";;"Gent"
19171;19117;"journalier";"Dagloner";;"Gent"
19172;19118;"ouvrier agricole";"Landbouwwerker";;"Gent"
19173;19119;"garcon boulanger";"Bakkersknecht";;"Gent"
19174;19120;"ouvrier agricole";"Landbouwwerker";;"Gent"
19175;19121;"Menagere";"Huisvrouw";;"Gent"
19176;19122;"barbier";"Kapper";;"Gent"
19177;19123;"tisserand";"Wever";;"Gent"
19178;19124;"ouvrier agricole";"Landbouwwerker";;"Gent"
19179;19125;"tisserand";"Wever";;"Gent"
19180;19126;"garcon boulanger";"Bakkersknecht";;"Gent"
19181;19127;"tisserand";"Wever";;"Gent"
19182;19128;"tisserand";"Wever";;"Gent"
19183;19129;"aide macon";"Metsershulp";;"Gent"
19184;19130;"ouvrier macon";"Metser-arbeider";;"Gent"
19185;19131;"forgeron";"Smid";;"Gent"
19186;19132;"jardinier";"Tuinman";;"Gent"
19187;19133;"journalier";"Dagloner";;"Gent"
19188;19134;"journalier";"Dagloner";;"Gent"
19189;19135;"ouvrier agricole";"Landbouwwerker";;"Gent"
19190;19136;"aide macon";"Metsershulp";;"Gent"
19191;19137;"journalier";"Dagloner";;"Gent"
19192;19138;"garcon boulanger";"Bakkersknecht";;"Gent"
19193;19139;"ebeniste";"Meubelmaker";;"Gent"
19194;19140;"ouvrier agricole";"Landbouwwerker";;"Gent"
19195;19141;"journalier";"Dagloner";;"Gent"
19196;19142;"ouvrier macon";"Metser-arbeider";;"Gent"
19197;19143;"aide macon";"Metsershulp";"Andere";"Gent"
19198;19144;"journaliere";"Dagloner";;"Gent"
19199;19145;"aide macon";"Metsershulp";;"Gent"
19200;19146;"tisserand";"Wever";;"Gent"
19201;19147;"ouvrier agricole";"Landbouwwerker";;"Gent"
19202;19148;"Colporteur";"Straatventer";;"Gent"
19203;19149;"aide macon";"Metsershulp";;"Gent"
19204;19150;"journalier";"Dagloner";;"Gent"
19205;19151;"journalier";"Dagloner";;"Gent"
19206;19152;"commissionaire";"Bode";;"Gent"
19207;19154;"ouvrier macon";"Metser-arbeider";;"Gent"
19208;19155;"debardeur";"Havenarbeider";;"Gent"
19209;19156;"cabaretier";"Herbergier";;"Gent"
19210;19157;"menagere";"Huisvrouw";;"Gent"
19211;19158;"ouvrier charron";"Werknemer in de wagenmakerij";;"Gent"
19212;19159;"journalier";"Dagloner";;"Gent"
19213;19160;"tourneur en fer";"Ijzerdraaier";;"Gent"
19214;19161;"couturiere";"Naaister";;"Gent"
19215;19162;"journalier";"Dagloner";;"Gent"
19216;19163;"ouvrier voiturier";"Arbeider-voerman";;"Gent"
19217;19164;"cabertier";"Herbergier";;"Gent"
19218;19165;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19219;19166;"cigarier";"Sigarenmaker";;"Gent"
19220;19167;"journalier";"Dagloner";;"Gent"
19221;19168;"marchand de chiffons";"Handelaar in stoffen";;"Gent"
19222;19169;"boucher";"Slager";;"Gent"
19223;19170;"ouvrier agricole";"Landbouwwerker";;"Gent"
19224;19171;"tisserand";"Wever";;"Gent"
19225;19172;"menagere";"Huisvrouw";;"Gent"
19226;19173;"ouvrier peintre";"Arbeider-schilder";;"Gent"
19227;19174;"debardeur";"Havenarbeider";;"Gent"
19228;19175;"ouvrier macon";"Metser-arbeider";;"Gent"
19229;19176;"debardeur";"Havenarbeider";;"Gent"
19230;19177;"debardeur";"Havenarbeider";;"Gent"
19231;19178;"ouvrier agricole";"Landbouwwerker";;"Gent"
19232;19179;"cordonnier";"Schoenmaker";;"Gent"
19233;19180;"ouvrier peintre";"Arbeider-schilder";;"Gent"
19234;19181;"journalier";"Dagloner";;"Gent"
19235;19182;"compositeur lithographe";"Steendrukker";;"Gent"
19236;19183;"journalier";"Dagloner";;"Gent"
19237;19184;"paveur";"Stratenlegger";;"Gent"
19238;19185;"cabaretiere";"Herbergier";;"Gent"
19239;19186;"journalier";"Dagloner";;"Gent"
19240;19187;"marchand de bestiaux";"Beestenverkoper";;"Gent"
19241;19188;"garcon boulanger";"Bakkersknecht";;"Gent"
19242;19189;"Scieur de bois";"Houtzager";;"Gent"
19243;19190;"ouvrier agricole";"Landbouwwerker";;"Gent"
19244;19191;"soldat";"Soldaat";;"Gent"
19245;19192;"ouvrier agricole";"Landbouwwerker";;"Gent"
19246;19193;"ouvrier agricole";"Landbouwwerker";;"Gent"
19247;19194;"garcon de cafe";"Ober";;"Gent"
19248;19195;"macon";"Metser";;"Gent"
19249;19196;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19250;19197;"colporteur";"Straatventer";;"Gent"
19251;19198;"journalier";"Dagloner";;"Gent"
19252;19199;"journaliere";"Dagloner";;"Gent"
19253;19200;"colporteur";"Straatventer";;"Gent"
19254;19201;"colporteur";"Straatventer";;"Gent"
19255;19202;"macon";"Metser";;"Gent"
19256;19203;"sabotier";"Klompenmaker";;"Gent"
19257;19204;"matelot";"Matroos";;"Gent"
19258;19205;"tapissur";"Stofeerder";;"Gent"
19259;19206;"journalier";"Dagloner";;"Gent"
19260;19207;"colporteur";"Straatventer";;"Gent"
19261;19208;"journalier";"Dagloner";;"Gent"
19262;19209;"Cordonnier";"Schoenmaker";;"Gent"
19263;19210;"journalier";"Dagloner";;"Gent"
19264;19211;"ouvrier ferme";"Landbouwwerker";;"Gent"
19265;19212;"journalier";"Dagloner";;"Gent"
19266;19213;"debardeur";"Havenarbeider";;"Gent"
19267;19214;"journalier";"Dagloner";;"Gent"
19268;19215;"sabotier";"Klompenmaker";;"Gent"
19269;19216;"journalier";"Dagloner";;"Gent"
19270;19217;"botelier";"Binneschipper";;"Gent"
19271;19218;"journalier";"Dagloner";;"Gent"
19272;19219;"ouvrier macon";"Metser-arbeider";;"Gent"
19273;19220;"ouvrier forgeron";"Arbeider in de smederij";;"Gent"
19274;19221;"debardeur";"Havenarbeider";;"Gent"
19275;19222;"journaliere";"Dagloner";;"Gent"
19276;19223;"ouvrier forgeron";"Arbeider in de smederij";;"Gent"
19277;19224;"cocher";"Voerman";;"Gent"
19278;19225;"colporteur";"Straatventer";;"Gent"
19279;19226;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19280;19227;"journaliere";"Dagloner";;"Gent"
19281;19228;"ouvrier agricole";"Landbouwwerker";;"Gent"
19282;19229;"tisserand";"Wever";;"Gent"
19283;19230;"journalier";"Dagloner";;"Gent"
19284;19231;"journalier";"Dagloner";;"Gent"
19285;19232;"terrassier";"Grondwerker";;"Gent"
19286;19233;"ouvrier voiturier";"Arbeider-voerman";;"Gent"
19287;19234;"journalier";"Dagloner";;"Gent"
19288;19235;"ouvrier peintre";"Arbeider-schilder";;"Gent"
19289;19236;"terrassier";"Grondwerker";;"Gent"
19290;19237;"journalier";"Dagloner";;"Gent"
19291;19238;"chauffeur";"Chauffeur";;"Gent"
19292;19239;"colporteur";"Straatventer";;"Gent"
19293;19240;"marchande de volailles";"Handelaar in gevogelte";;"Gent"
19294;19241;"colporteuse";"Straatventer";;"Gent"
19295;19242;"journalier";"Dagloner";;"Gent"
19296;19243;"cultivateur";"Landbouwer";;"Gent"
19297;19244;"ouvrier macon";"Metser-arbeider";;"Gent"
19298;19245;"ouvrier macon";"Metser-arbeider";;"Gent"
19299;19246;"cordonnier";"Schoenmaker";;"Gent"
19300;19247;"journalier";"Dagloner";;"Gent"
19301;19248;"garcon crepeur";"Onbekend";;"Gent"
19302;19249;"journalier";"Dagloner";;"Gent"
19303;19250;"ouvrier peintre";"Arbeider-schilder";;"Gent"
19304;19251;"marchand";"Handelaar";;"Gent"
19305;19252;"ouvrier peintre";"Arbeider-schilder";;"Gent"
19306;19253;"ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
19307;19254;"journalier";"Dagloner";;"Gent"
19308;19255;"mitron";"Onbekend";;"Gent"
19309;19256;"voiturier";"Voerman";;"Gent"
19310;19257;"ouvrier d'agricole";"Landbouwwerker";;"Gent"
19311;19258;"voiturier";"Voerman";;"Gent"
19312;19259;"scieur de long";"Schulper";;"Gent"
19313;19260;"Cultivateur";"Landbouwer";;"Gent"
19314;19261;"journalier";"Dagloner";;"Gent"
19315;19262;"journalier";"Dagloner";;"Gent"
19316;19263;"journalier";"Dagloner";;"Gent"
19317;19264;"ouvrier de fabrique";"Fabrieksarbeider";;"Gent"
19318;19265;"cocher";"Voerman";;"Gent"
19319;19266;"journalier";"Dagloner";;"Gent"
19320;19267;"Tisserand";"Wever";;"Gent"
19321;19268;"menuisier";"Timmerman";;"Gent"
19322;19269;"journalier";"Dagloner";;"Gent"
19323;19270;"marchand de volailles";"Handelaar in gevogelte";;"Gent"
19324;19271;"forgeron";"Smid";;"Gent"
19325;19272;"journalier";"Dagloner";;"Gent"
19326;19273;"ouvrier macon";"Metser-arbeider";;"Gent"
19327;19274;"journalier";"Dagloner";;"Gent"
19328;19275;"journalier";"Dagloner";;"Gent"
19329;19276;"tisserand";"Wever";;"Gent"
19330;19277;"journalier";"Dagloner";;"Gent"
19331;19278;"colporteur";"Straatventer";;"Gent"
19332;19279;"Comptable";"Boekhouder";;"Gent"
19333;19280;"serveuse de brasserie";"Opdienster in de herberg";;"Gent"
19334;19281;"marchand de volailles";"Handelaar in gevogelte";;"Gent"
19335;19282;"journalier";"Dagloner";;"Gent"
19336;19283;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19437;19386;"ouvrier agricole";"Landbouwwerker";;"Gent"
19438;19387;"domestique";"Bediende";;"Gent"
19439;19388;"debardeur";"Havenarbeider";;"Gent"
19440;19389;"musicien ambulant";"Rondtrekkend muzikant";;"Gent"
19441;19390;"journalier";"Dagloner";;"Gent"
19442;19391;"marchand de vollaile";"Handelaar in gevogelte";;"Gent"
19443;19392;"Tisserand";"Wever";;"Gent"
19444;19393;"ouvrier boucher";"Werknemer in de slagerij";;"Gent"
19445;19394;"journaliere";"Dagloner";;"Gent"
19446;19395;"menagere";"Huisvrouw";;"Gent"
19447;19396;"Ledeberg";"Onbekend";;"Gent"
19448;19397;"cigarier";"Sigarenmaker";;"Gent"
19449;19398;"journalier";"Dagloner";;"Gent"
19450;19399;"menagere";"Huisvrouw";;"Gent"
19451;19400;"ajusteur";"Bankwerker";;"Gent"
19452;19401;"journaliere";"Dagloner";;"Gent"
19453;19402;"journalier";"Dagloner";;"Gent"
19454;19403;"macon";"Metser";;"Gent"
19455;19404;"journaliere";"Dagloner";;"Gent"
19456;19405;"tisserand";"Wever";;"Gent"
19457;19406;"terrasseur";"Grondwerker";;"Gent"
19458;19407;"journalier";"Dagloner";;"Gent"
19459;19408;"journalier";"Dagloner";;"Gent"
19460;19409;"cocher";"Voerman";;"Gent"
19461;19410;"journalier";"Dagloner";;"Gent"
19462;19411;"menagere";"Huisvrouw";;"Gent"
19463;19412;"garcon boulanger";"Bakkersknecht";;"Gent"
19464;19413;"journalier";"Dagloner";;"Gent"
19465;19414;"ouvrier tonnelier";"Werknemer in een kuiperij";;"Gent"
19466;19415;"domestique";"Bediende";;"Gent"
19467;19416;"journalier";"Dagloner";;"Gent"
19468;19417;"cordonnier";"Schoenmaker";;"Gent"
19469;19418;"Commissionaire";"Bode";;"Gent"
19470;19419;"cabaretier";"Herbergier";;"Gent"
19471;19420;"Garcon boulanger";"Bakkersknecht";;"Gent"
19472;19421;"macon";"Metser";;"Gent"
19473;19422;"journalier";"Dagloner";;"Gent"
19474;19423;"ouvrier agricole";"Landbouwwerker";;"Gent"
19475;19424;"charpentier";"Timmerman";;"Gent"
19476;19425;"voyageur de commerce";"Handelsreiziger";;"Gent"
19477;19426;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19478;19427;"badigeonneur";"Smeerder";;"Gent"
19479;19428;"tisserand";"Wever";;"Gent"
19480;19429;"colporteur";"Straatventer";;"Gent"
19481;19430;"journalier";"Dagloner";;"Gent"
19482;19431;"ouvrier tireur de vin";"Werknemer in de wijnbottelarij";;"Gent"
19483;19432;"tourneur en fer";"Ijzerdraaier";;"Gent"
19484;19433;"journalier";"Dagloner";;"Gent"
19485;19434;"journalier";"Dagloner";;"Gent"
19486;19435;"journalier";"Dagloner";;"Gent"
19487;19436;"sabotier";"Klompenmaker";;"Gent"
19488;19437;"peigneur de lin";"Linnenverver";;"Gent"
19489;19438;"tonnelier";"Kuiper";;"Gent"
19490;19439;"ouvrier macon";"Metser-arbeider";;"Gent"
19491;19440;"journalier";"Dagloner";;"Gent"
19492;19441;"marchand";"Handelaar";;"Gent"
19493;19442;"marchande";"Handelaar";;"Gent"
19494;19443;"ouvrier agricole";"Landbouwwerker";;"Gent"
19495;19444;"meunier";"Molenaar";;"Gent"
19496;19445;"commissionaire";"Bode";;"Gent"
19497;19446;"cocher";"Voerman";;"Gent"
19498;19447;"journalier";"Dagloner";;"Gent"
19499;19449;"charpentier";"Timmerman";;"Gent"
19500;19450;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19501;19451;"domestique de ferme";"Landbouwhulp";;"Gent"
19502;19452;"colporteur";"Straatventer";;"Gent"
19503;19453;"tourneur en bois";"Houtdraaier";;"Gent"
19504;19454;"tisserand";"Wever";;"Gent"
19505;19455;"ouvrier macon";"Metser-arbeider";;"Gent"
19506;19456;"servante";"Dienstmeisje";;"Gent"
19507;19457;"journalier";"Dagloner";;"Gent"
19508;19458;"plombier";"Loodgieter";;"Gent"
19509;19459;"cordonnier";"Schoenmaker";;"Gent"
19510;19460;"cultivateur";"Landbouwer";;"Gent"
19511;19461;"journalier";"Dagloner";;"Gent"
19512;19462;"journalier";"Dagloner";;"Gent"
19513;19463;"cultivateur";"Landbouwer";;"Gent"
19514;19464;"journalier";"Dagloner";;"Gent"
19515;19465;"journalier";"Dagloner";;"Gent"
19516;19466;"journalier";"Dagloner";;"Gent"
19517;19467;"cordonnier";"Schoenmaker";;"Gent"
19518;19468;"cultivateur";"Landbouwer";;"Gent"
19519;19469;"ouvrier fabrique";"Fabrieksarbeider";;"Gent"
19520;19470;"journalier";"Dagloner";;"Gent"
19521;19471;"felucheuse";"Onbekend";;"Gent"
19522;19472;"ouvrier peintre";"Arbeider-schilder";;"Gent"
19523;19473;"tisserand";"Wever";;"Gent"
19524;19474;"cabaretier";"Herbergier";;"Gent"
19525;19475;"Batelier";"Binnenschipper";;"Gent"
19526;19476;"servante";"Dienstmeisje";;"Gent"
19527;19477;"journalier";"Dagloner";;"Gent"
